candidate_season_key,season_id,start,stop,event_vote_conseil,gender_male,physical_score,age_35_44,age_45_54,age_55_plus,age_18_24_phase_0_25,age_18_24_phase_25_50,age_18_24_phase_50_75,age_18_24_phase_75_100
KL03::alexandra denikine,KL03,0.0,1.0,0,0,0.0,0,0,0,0,0,0,0
KL03::candice cohen,KL03,0.0,1.0,0,0,0.0,0,0,0,1,0,0,0
KL03::candice cohen,KL03,1.0,2.0,0,0,0.0,0,0,0,1,0,0,0
KL03::michel jeandel,KL03,0.0,1.0,0,1,1.0,1,0,0,0,0,0,0
KL03::michel jeandel,KL03,1.0,2.0,0,1,1.0,1,0,0,0,0,0,0
KL03::michel jeandel,KL03,2.0,3.0,0,1,1.0,1,0,0,0,0,0,0
KL03::sophie guilloix,KL03,0.0,1.0,0,0,0.0,1,0,0,0,0,0,0
KL03::sophie guilloix,KL03,1.0,2.0,0,0,0.0,1,0,0,0,0,0,0
KL03::sophie guilloix,KL03,2.0,3.0,0,0,0.0,1,0,0,0,0,0,0
KL03::sophie guilloix,KL03,3.0,4.0,1,0,0.0,1,0,0,0,0,0,0
KL03::julie bourdon,KL03,0.0,1.0,0,0,0.0,0,0,0,1,0,0,0
KL03::julie bourdon,KL03,1.0,2.0,0,0,0.0,0,0,0,1,0,0,0
KL03::julie bourdon,KL03,2.0,3.0,0,0,0.0,0,0,0,1,0,0,0
KL03::julie bourdon,KL03,3.0,4.0,0,0,0.0,0,0,0,1,0,0,0
KL03::julie bourdon,KL03,4.0,5.0,0,0,0.0,0,0,0,1,0,0,0
KL03::linda delamarre,KL03,0.0,1.0,0,0,0.0,0,0,0,0,0,0,0
KL03::linda delamarre,KL03,1.0,2.0,0,0,0.0,0,0,0,0,0,0,0
KL03::linda delamarre,KL03,2.0,3.0,0,0,0.0,0,0,0,0,0,0,0
KL03::linda delamarre,KL03,3.0,4.0,0,0,0.0,0,0,0,0,0,0,0
KL03::linda delamarre,KL03,4.0,5.0,0,0,0.0,0,0,0,0,0,0,0
KL03::linda delamarre,KL03,5.0,6.0,1,0,0.0,0,0,0,0,0,0,0
KL03::philippe huquet,KL03,0.0,1.0,0,1,0.0,1,0,0,0,0,0,0
KL03::philippe huquet,KL03,1.0,2.0,0,1,0.0,1,0,0,0,0,0,0
KL03::philippe huquet,KL03,2.0,3.0,0,1,0.0,1,0,0,0,0,0,0
KL03::philippe huquet,KL03,3.0,4.0,0,1,0.0,1,0,0,0,0,0,0
KL03::philippe huquet,KL03,4.0,5.0,0,1,0.0,1,0,0,0,0,0,0
KL03::philippe huquet,KL03,5.0,6.0,0,1,0.0,1,0,0,0,0,0,0
KL03::philippe huquet,KL03,6.0,7.0,0,1,0.0,1,0,0,0,0,0,0
KL03::alexandre bérard,KL03,0.0,1.0,0,1,0.0,0,0,0,1,0,0,0
KL03::alexandre bérard,KL03,1.0,2.0,0,1,0.0,0,0,0,1,0,0,0
KL03::alexandre bérard,KL03,2.0,3.0,0,1,0.0,0,0,0,1,0,0,0
KL03::alexandre bérard,KL03,3.0,4.0,0,1,0.0,0,0,0,1,0,0,0
KL03::alexandre bérard,KL03,4.0,5.0,0,1,0.0,0,0,0,1,0,0,0
KL03::alexandre bérard,KL03,5.0,6.0,0,1,0.0,0,0,0,0,1,0,0
KL03::alexandre bérard,KL03,6.0,7.0,0,1,0.0,0,0,0,0,1,0,0
KL03::alexandre bérard,KL03,7.0,8.0,1,1,0.0,0,0,0,0,1,0,0
KL03::richard lecourt,KL03,0.0,1.0,0,1,0.0,0,0,0,0,0,0,0
KL03::richard lecourt,KL03,1.0,2.0,0,1,0.0,0,0,0,0,0,0,0
KL03::richard lecourt,KL03,2.0,3.0,0,1,0.0,0,0,0,0,0,0,0
KL03::richard lecourt,KL03,3.0,4.0,0,1,0.0,0,0,0,0,0,0,0
KL03::richard lecourt,KL03,4.0,5.0,0,1,0.0,0,0,0,0,0,0,0
KL03::richard lecourt,KL03,5.0,6.0,0,1,0.0,0,0,0,0,0,0,0
KL03::richard lecourt,KL03,6.0,7.0,0,1,0.0,0,0,0,0,0,0,0
KL03::richard lecourt,KL03,7.0,8.0,0,1,0.0,0,0,0,0,0,0,0
KL03::richard lecourt,KL03,8.0,9.0,1,1,0.0,0,0,0,0,0,0,0
KL03::sylvie rivoal,KL03,0.0,1.0,0,0,0.0,0,0,0,0,0,0,0
KL03::sylvie rivoal,KL03,1.0,2.0,0,0,0.0,0,0,0,0,0,0,0
KL03::sylvie rivoal,KL03,2.0,3.0,0,0,0.0,0,0,0,0,0,0,0
KL03::sylvie rivoal,KL03,3.0,4.0,0,0,0.0,0,0,0,0,0,0,0
KL03::sylvie rivoal,KL03,4.0,5.0,0,0,0.0,0,0,0,0,0,0,0
KL03::sylvie rivoal,KL03,5.0,6.0,0,0,0.0,0,0,0,0,0,0,0
KL03::sylvie rivoal,KL03,6.0,7.0,0,0,0.0,0,0,0,0,0,0,0
KL03::sylvie rivoal,KL03,7.0,8.0,0,0,0.0,0,0,0,0,0,0,0
KL03::sylvie rivoal,KL03,8.0,9.0,0,0,0.0,0,0,0,0,0,0,0
KL03::sylvie rivoal,KL03,9.0,10.0,1,0,0.0,0,0,0,0,0,0,0
KL03::sébastien loew,KL03,0.0,1.0,0,1,0.0,0,0,0,0,0,0,0
KL03::sébastien loew,KL03,1.0,2.0,0,1,0.0,0,0,0,0,0,0,0
KL03::sébastien loew,KL03,2.0,3.0,0,1,0.0,0,0,0,0,0,0,0
KL03::sébastien loew,KL03,3.0,4.0,0,1,0.0,0,0,0,0,0,0,0
KL03::sébastien loew,KL03,4.0,5.0,0,1,0.0,0,0,0,0,0,0,0
KL03::sébastien loew,KL03,5.0,6.0,0,1,0.0,0,0,0,0,0,0,0
KL03::sébastien loew,KL03,6.0,7.0,0,1,0.0,0,0,0,0,0,0,0
KL03::sébastien loew,KL03,7.0,8.0,0,1,0.0,0,0,0,0,0,0,0
KL03::sébastien loew,KL03,8.0,9.0,0,1,0.0,0,0,0,0,0,0,0
KL03::sébastien loew,KL03,9.0,10.0,0,1,0.0,0,0,0,0,0,0,0
KL03::sébastien loew,KL03,10.0,11.0,1,1,0.0,0,0,0,0,0,0,0
KL03::valérie dot,KL03,0.0,1.0,0,0,0.0,0,0,0,0,0,0,0
KL03::valérie dot,KL03,1.0,2.0,0,0,0.0,0,0,0,0,0,0,0
KL03::valérie dot,KL03,2.0,3.0,0,0,0.0,0,0,0,0,0,0,0
KL03::valérie dot,KL03,3.0,4.0,0,0,0.0,0,0,0,0,0,0,0
KL03::valérie dot,KL03,4.0,5.0,0,0,0.0,0,0,0,0,0,0,0
KL03::valérie dot,KL03,5.0,6.0,0,0,0.0,0,0,0,0,0,0,0
KL03::valérie dot,KL03,6.0,7.0,0,0,0.0,0,0,0,0,0,0,0
KL03::valérie dot,KL03,7.0,8.0,0,0,0.0,0,0,0,0,0,0,0
KL03::valérie dot,KL03,8.0,9.0,0,0,0.0,0,0,0,0,0,0,0
KL03::valérie dot,KL03,9.0,10.0,0,0,0.0,0,0,0,0,0,0,0
KL03::valérie dot,KL03,10.0,11.0,0,0,0.0,0,0,0,0,0,0,0
KL03::valérie dot,KL03,11.0,12.0,1,0,0.0,0,0,0,0,0,0,0
KL03::hélène patry,KL03,0.0,1.0,0,0,0.0,0,0,0,0,0,0,0
KL03::hélène patry,KL03,1.0,2.0,0,0,0.0,0,0,0,0,0,0,0
KL03::hélène patry,KL03,2.0,3.0,0,0,0.0,0,0,0,0,0,0,0
KL03::hélène patry,KL03,3.0,4.0,0,0,0.0,0,0,0,0,0,0,0
KL03::hélène patry,KL03,4.0,5.0,0,0,0.0,0,0,0,0,0,0,0
KL03::hélène patry,KL03,5.0,6.0,0,0,0.0,0,0,0,0,0,0,0
KL03::hélène patry,KL03,6.0,7.0,0,0,0.0,0,0,0,0,0,0,0
KL03::hélène patry,KL03,7.0,8.0,0,0,0.0,0,0,0,0,0,0,0
KL03::hélène patry,KL03,8.0,9.0,0,0,0.0,0,0,0,0,0,0,0
KL03::hélène patry,KL03,9.0,10.0,0,0,0.0,0,0,0,0,0,0,0
KL03::hélène patry,KL03,10.0,11.0,0,0,0.0,0,0,0,0,0,0,0
KL03::hélène patry,KL03,11.0,12.0,0,0,0.0,0,0,0,0,0,0,0
KL03::hélène patry,KL03,12.0,13.0,1,0,0.0,0,0,0,0,0,0,0
KL03::moundir zoughari,KL03,0.0,1.0,0,1,1.0,0,0,0,0,0,0,0
KL03::moundir zoughari,KL03,1.0,2.0,0,1,1.0,0,0,0,0,0,0,0
KL03::moundir zoughari,KL03,2.0,3.0,0,1,1.0,0,0,0,0,0,0,0
KL03::moundir zoughari,KL03,3.0,4.0,0,1,1.0,0,0,0,0,0,0,0
KL03::moundir zoughari,KL03,4.0,5.0,0,1,1.0,0,0,0,0,0,0,0
KL03::moundir zoughari,KL03,5.0,6.0,0,1,1.0,0,0,0,0,0,0,0
KL03::moundir zoughari,KL03,6.0,7.0,0,1,1.0,0,0,0,0,0,0,0
KL03::moundir zoughari,KL03,7.0,8.0,0,1,1.0,0,0,0,0,0,0,0
KL03::moundir zoughari,KL03,8.0,9.0,0,1,1.0,0,0,0,0,0,0,0
KL03::moundir zoughari,KL03,9.0,10.0,0,1,1.0,0,0,0,0,0,0,0
KL03::moundir zoughari,KL03,10.0,11.0,0,1,1.0,0,0,0,0,0,0,0
KL03::moundir zoughari,KL03,11.0,12.0,0,1,1.0,0,0,0,0,0,0,0
KL03::moundir zoughari,KL03,12.0,13.0,0,1,1.0,0,0,0,0,0,0,0
KL03::moundir zoughari,KL03,13.0,14.0,1,1,1.0,0,0,0,0,0,0,0
KL03::antoine sanchez,KL03,0.0,1.0,0,1,1.0,0,0,1,0,0,0,0
KL03::antoine sanchez,KL03,1.0,2.0,0,1,1.0,0,0,1,0,0,0,0
KL03::antoine sanchez,KL03,2.0,3.0,0,1,1.0,0,0,1,0,0,0,0
KL03::antoine sanchez,KL03,3.0,4.0,0,1,1.0,0,0,1,0,0,0,0
KL03::antoine sanchez,KL03,4.0,5.0,0,1,1.0,0,0,1,0,0,0,0
KL03::antoine sanchez,KL03,5.0,6.0,0,1,1.0,0,0,1,0,0,0,0
KL03::antoine sanchez,KL03,6.0,7.0,0,1,1.0,0,0,1,0,0,0,0
KL03::antoine sanchez,KL03,7.0,8.0,0,1,1.0,0,0,1,0,0,0,0
KL03::antoine sanchez,KL03,8.0,9.0,0,1,1.0,0,0,1,0,0,0,0
KL03::antoine sanchez,KL03,9.0,10.0,0,1,1.0,0,0,1,0,0,0,0
KL03::antoine sanchez,KL03,10.0,11.0,0,1,1.0,0,0,1,0,0,0,0
KL03::antoine sanchez,KL03,11.0,12.0,0,1,1.0,0,0,1,0,0,0,0
KL03::antoine sanchez,KL03,12.0,13.0,0,1,1.0,0,0,1,0,0,0,0
KL03::antoine sanchez,KL03,13.0,14.0,0,1,1.0,0,0,1,0,0,0,0
KL03::antoine sanchez,KL03,14.0,15.0,0,1,1.0,0,0,1,0,0,0,0
KL03::moussa niangane,KL03,0.0,1.0,0,1,1.0,0,0,0,1,0,0,0
KL03::moussa niangane,KL03,1.0,2.0,0,1,1.0,0,0,0,1,0,0,0
KL03::moussa niangane,KL03,2.0,3.0,0,1,1.0,0,0,0,1,0,0,0
KL03::moussa niangane,KL03,3.0,4.0,0,1,1.0,0,0,0,1,0,0,0
KL03::moussa niangane,KL03,4.0,5.0,0,1,1.0,0,0,0,1,0,0,0
KL03::moussa niangane,KL03,5.0,6.0,0,1,1.0,0,0,0,0,1,0,0
KL03::moussa niangane,KL03,6.0,7.0,0,1,1.0,0,0,0,0,1,0,0
KL03::moussa niangane,KL03,7.0,8.0,0,1,1.0,0,0,0,0,1,0,0
KL03::moussa niangane,KL03,8.0,9.0,0,1,1.0,0,0,0,0,1,0,0
KL03::moussa niangane,KL03,9.0,10.0,0,1,1.0,0,0,0,0,0,1,0
KL03::moussa niangane,KL03,10.0,11.0,0,1,1.0,0,0,0,0,0,1,0
KL03::moussa niangane,KL03,11.0,12.0,0,1,1.0,0,0,0,0,0,1,0
KL03::moussa niangane,KL03,12.0,13.0,0,1,1.0,0,0,0,0,0,1,0
KL03::moussa niangane,KL03,13.0,14.0,0,1,1.0,0,0,0,0,0,1,0
KL03::moussa niangane,KL03,14.0,15.0,0,1,1.0,0,0,0,0,0,0,1
KL03::moussa niangane,KL03,15.0,16.0,0,1,1.0,0,0,0,0,0,0,1
KL03::delphine bano,KL03,0.0,1.0,0,0,0.0,0,0,0,0,0,0,0
KL03::delphine bano,KL03,1.0,2.0,0,0,0.0,0,0,0,0,0,0,0
KL03::delphine bano,KL03,2.0,3.0,0,0,0.0,0,0,0,0,0,0,0
KL03::delphine bano,KL03,3.0,4.0,0,0,0.0,0,0,0,0,0,0,0
KL03::delphine bano,KL03,4.0,5.0,0,0,0.0,0,0,0,0,0,0,0
KL03::delphine bano,KL03,5.0,6.0,0,0,0.0,0,0,0,0,0,0,0
KL03::delphine bano,KL03,6.0,7.0,0,0,0.0,0,0,0,0,0,0,0
KL03::delphine bano,KL03,7.0,8.0,0,0,0.0,0,0,0,0,0,0,0
KL03::delphine bano,KL03,8.0,9.0,0,0,0.0,0,0,0,0,0,0,0
KL03::delphine bano,KL03,9.0,10.0,0,0,0.0,0,0,0,0,0,0,0
KL03::delphine bano,KL03,10.0,11.0,0,0,0.0,0,0,0,0,0,0,0
KL03::delphine bano,KL03,11.0,12.0,0,0,0.0,0,0,0,0,0,0,0
KL03::delphine bano,KL03,12.0,13.0,0,0,0.0,0,0,0,0,0,0,0
KL03::delphine bano,KL03,13.0,14.0,0,0,0.0,0,0,0,0,0,0,0
KL03::delphine bano,KL03,14.0,15.0,0,0,0.0,0,0,0,0,0,0,0
KL03::delphine bano,KL03,15.0,16.0,0,0,0.0,0,0,0,0,0,0,0
KL03::delphine bano,KL03,16.0,17.0,0,0,0.0,0,0,0,0,0,0,0
KL03::delphine bano,KL03,17.0,18.0,0,0,0.0,0,0,0,0,0,0,0
KL03::isabelle seguin,KL03,0.0,1.0,0,0,0.0,1,0,0,0,0,0,0
KL03::isabelle seguin,KL03,1.0,2.0,0,0,0.0,1,0,0,0,0,0,0
KL03::isabelle seguin,KL03,2.0,3.0,0,0,0.0,1,0,0,0,0,0,0
KL03::isabelle seguin,KL03,3.0,4.0,0,0,0.0,1,0,0,0,0,0,0
KL03::isabelle seguin,KL03,4.0,5.0,0,0,0.0,1,0,0,0,0,0,0
KL03::isabelle seguin,KL03,5.0,6.0,0,0,0.0,1,0,0,0,0,0,0
KL03::isabelle seguin,KL03,6.0,7.0,0,0,0.0,1,0,0,0,0,0,0
KL03::isabelle seguin,KL03,7.0,8.0,0,0,0.0,1,0,0,0,0,0,0
KL03::isabelle seguin,KL03,8.0,9.0,0,0,0.0,1,0,0,0,0,0,0
KL03::isabelle seguin,KL03,9.0,10.0,0,0,0.0,1,0,0,0,0,0,0
KL03::isabelle seguin,KL03,10.0,11.0,0,0,0.0,1,0,0,0,0,0,0
KL03::isabelle seguin,KL03,11.0,12.0,0,0,0.0,1,0,0,0,0,0,0
KL03::isabelle seguin,KL03,12.0,13.0,0,0,0.0,1,0,0,0,0,0,0
KL03::isabelle seguin,KL03,13.0,14.0,0,0,0.0,1,0,0,0,0,0,0
KL03::isabelle seguin,KL03,14.0,15.0,0,0,0.0,1,0,0,0,0,0,0
KL03::isabelle seguin,KL03,15.0,16.0,0,0,0.0,1,0,0,0,0,0,0
KL03::isabelle seguin,KL03,16.0,17.0,0,0,0.0,1,0,0,0,0,0,0
KL03::isabelle seguin,KL03,17.0,18.0,0,0,0.0,1,0,0,0,0,0,0
KL08::valérie,KL08,0.0,1.0,0,0,0.0,1,0,0,0,0,0,0
KL08::céga,KL08,0.0,1.0,0,1,0.0,1,0,0,0,0,0,0
KL08::céga,KL08,1.0,2.0,0,1,0.0,1,0,0,0,0,0,0
KL08::irya,KL08,0.0,1.0,0,0,0.0,0,0,0,1,0,0,0
KL08::irya,KL08,1.0,2.0,0,0,0.0,0,0,0,1,0,0,0
KL08::irya,KL08,2.0,3.0,1,0,0.0,0,0,0,1,0,0,0
KL08::morgane,KL08,0.0,1.0,0,0,0.0,0,0,0,1,0,0,0
KL08::morgane,KL08,1.0,2.0,0,0,0.0,0,0,0,1,0,0,0
KL08::morgane,KL08,2.0,3.0,0,0,0.0,0,0,0,1,0,0,0
KL08::morgane,KL08,3.0,4.0,1,0,0.0,0,0,0,1,0,0,0
KL08::jessica,KL08,0.0,1.0,0,0,0.0,0,0,0,0,0,0,0
KL08::jessica,KL08,1.0,2.0,0,0,0.0,0,0,0,0,0,0,0
KL08::jessica,KL08,2.0,3.0,0,0,0.0,0,0,0,0,0,0,0
KL08::jessica,KL08,3.0,4.0,0,0,0.0,0,0,0,0,0,0,0
KL08::jessica,KL08,4.0,5.0,1,0,0.0,0,0,0,0,0,0,0
KL08::alain,KL08,0.0,1.0,0,1,0.0,0,0,0,1,0,0,0
KL08::alain,KL08,1.0,2.0,0,1,0.0,0,0,0,1,0,0,0
KL08::alain,KL08,2.0,3.0,0,1,0.0,0,0,0,1,0,0,0
KL08::alain,KL08,3.0,4.0,0,1,0.0,0,0,0,1,0,0,0
KL08::alain,KL08,4.0,5.0,0,1,0.0,0,0,0,0,1,0,0
KL08::alain,KL08,5.0,6.0,1,1,0.0,0,0,0,0,1,0,0
KL08::jean-bernard,KL08,0.0,1.0,0,1,0.0,1,0,0,0,0,0,0
KL08::jean-bernard,KL08,1.0,2.0,0,1,0.0,1,0,0,0,0,0,0
KL08::jean-bernard,KL08,2.0,3.0,0,1,0.0,1,0,0,0,0,0,0
KL08::jean-bernard,KL08,3.0,4.0,0,1,0.0,1,0,0,0,0,0,0
KL08::jean-bernard,KL08,4.0,5.0,0,1,0.0,1,0,0,0,0,0,0
KL08::jean-bernard,KL08,5.0,6.0,0,1,0.0,1,0,0,0,0,0,0
KL08::jean-bernard,KL08,6.0,7.0,1,1,0.0,1,0,0,0,0,0,0
KL08::christopher,KL08,0.0,1.0,0,1,0.0,1,0,0,0,0,0,0
KL08::christopher,KL08,1.0,2.0,0,1,0.0,1,0,0,0,0,0,0
KL08::christopher,KL08,2.0,3.0,0,1,0.0,1,0,0,0,0,0,0
KL08::christopher,KL08,3.0,4.0,0,1,0.0,1,0,0,0,0,0,0
KL08::christopher,KL08,4.0,5.0,0,1,0.0,1,0,0,0,0,0,0
KL08::christopher,KL08,5.0,6.0,0,1,0.0,1,0,0,0,0,0,0
KL08::christopher,KL08,6.0,7.0,0,1,0.0,1,0,0,0,0,0,0
KL08::christopher,KL08,7.0,8.0,0,1,0.0,1,0,0,0,0,0,0
KL08::christophe,KL08,0.0,1.0,0,1,1.0,1,0,0,0,0,0,0
KL08::christophe,KL08,1.0,2.0,0,1,1.0,1,0,0,0,0,0,0
KL08::christophe,KL08,2.0,3.0,0,1,1.0,1,0,0,0,0,0,0
KL08::christophe,KL08,3.0,4.0,0,1,1.0,1,0,0,0,0,0,0
KL08::christophe,KL08,4.0,5.0,0,1,1.0,1,0,0,0,0,0,0
KL08::christophe,KL08,5.0,6.0,0,1,1.0,1,0,0,0,0,0,0
KL08::christophe,KL08,6.0,7.0,0,1,1.0,1,0,0,0,0,0,0
KL08::christophe,KL08,7.0,8.0,0,1,1.0,1,0,0,0,0,0,0
KL08::christophe,KL08,8.0,9.0,1,1,1.0,1,0,0,0,0,0,0
KL08::charlène,KL08,0.0,1.0,0,0,0.0,0,0,0,0,0,0,0
KL08::charlène,KL08,1.0,2.0,0,0,0.0,0,0,0,0,0,0,0
KL08::charlène,KL08,2.0,3.0,0,0,0.0,0,0,0,0,0,0,0
KL08::charlène,KL08,3.0,4.0,0,0,0.0,0,0,0,0,0,0,0
KL08::charlène,KL08,4.0,5.0,0,0,0.0,0,0,0,0,0,0,0
KL08::charlène,KL08,5.0,6.0,0,0,0.0,0,0,0,0,0,0,0
KL08::charlène,KL08,6.0,7.0,0,0,0.0,0,0,0,0,0,0,0
KL08::charlène,KL08,7.0,8.0,0,0,0.0,0,0,0,0,0,0,0
KL08::charlène,KL08,8.0,9.0,0,0,0.0,0,0,0,0,0,0,0
KL08::charlène,KL08,9.0,10.0,1,0,0.0,0,0,0,0,0,0,0
KL08::hakim,KL08,0.0,1.0,0,1,0.0,1,0,0,0,0,0,0
KL08::hakim,KL08,1.0,2.0,0,1,0.0,1,0,0,0,0,0,0
KL08::hakim,KL08,2.0,3.0,0,1,0.0,1,0,0,0,0,0,0
KL08::hakim,KL08,3.0,4.0,0,1,0.0,1,0,0,0,0,0,0
KL08::hakim,KL08,4.0,5.0,0,1,0.0,1,0,0,0,0,0,0
KL08::hakim,KL08,5.0,6.0,0,1,0.0,1,0,0,0,0,0,0
KL08::hakim,KL08,6.0,7.0,0,1,0.0,1,0,0,0,0,0,0
KL08::hakim,KL08,7.0,8.0,0,1,0.0,1,0,0,0,0,0,0
KL08::hakim,KL08,8.0,9.0,0,1,0.0,1,0,0,0,0,0,0
KL08::hakim,KL08,9.0,10.0,0,1,0.0,1,0,0,0,0,0,0
KL08::hakim,KL08,10.0,11.0,1,1,0.0,1,0,0,0,0,0,0
KL08::régis,KL08,0.0,1.0,0,1,0.0,0,0,0,1,0,0,0
KL08::régis,KL08,1.0,2.0,0,1,0.0,0,0,0,1,0,0,0
KL08::régis,KL08,2.0,3.0,0,1,0.0,0,0,0,1,0,0,0
KL08::régis,KL08,3.0,4.0,0,1,0.0,0,0,0,1,0,0,0
KL08::régis,KL08,4.0,5.0,0,1,0.0,0,0,0,0,1,0,0
KL08::régis,KL08,5.0,6.0,0,1,0.0,0,0,0,0,1,0,0
KL08::régis,KL08,6.0,7.0,0,1,0.0,0,0,0,0,1,0,0
KL08::régis,KL08,7.0,8.0,0,1,0.0,0,0,0,0,1,0,0
KL08::régis,KL08,8.0,9.0,0,1,0.0,0,0,0,0,1,0,0
KL08::régis,KL08,9.0,10.0,0,1,0.0,0,0,0,0,0,1,0
KL08::régis,KL08,10.0,11.0,0,1,0.0,0,0,0,0,0,1,0
KL08::régis,KL08,11.0,12.0,1,1,0.0,0,0,0,0,0,1,0
KL08::carole,KL08,0.0,1.0,0,0,0.0,1,0,0,0,0,0,0
KL08::carole,KL08,1.0,2.0,0,0,0.0,1,0,0,0,0,0,0
KL08::carole,KL08,2.0,3.0,0,0,0.0,1,0,0,0,0,0,0
KL08::carole,KL08,3.0,4.0,0,0,0.0,1,0,0,0,0,0,0
KL08::carole,KL08,4.0,5.0,0,0,0.0,1,0,0,0,0,0,0
KL08::carole,KL08,5.0,6.0,0,0,0.0,1,0,0,0,0,0,0
KL08::carole,KL08,6.0,7.0,0,0,0.0,1,0,0,0,0,0,0
KL08::carole,KL08,7.0,8.0,0,0,0.0,1,0,0,0,0,0,0
KL08::carole,KL08,8.0,9.0,0,0,0.0,1,0,0,0,0,0,0
KL08::carole,KL08,9.0,10.0,0,0,0.0,1,0,0,0,0,0,0
KL08::carole,KL08,10.0,11.0,0,0,0.0,1,0,0,0,0,0,0
KL08::carole,KL08,11.0,12.0,0,0,0.0,1,0,0,0,0,0,0
KL08::carole,KL08,12.0,13.0,1,0,0.0,1,0,0,0,0,0,0
KL08::nathalie,KL08,0.0,1.0,0,0,0.0,0,0,1,0,0,0,0
KL08::nathalie,KL08,1.0,2.0,0,0,0.0,0,0,1,0,0,0,0
KL08::nathalie,KL08,2.0,3.0,0,0,0.0,0,0,1,0,0,0,0
KL08::nathalie,KL08,3.0,4.0,0,0,0.0,0,0,1,0,0,0,0
KL08::nathalie,KL08,4.0,5.0,0,0,0.0,0,0,1,0,0,0,0
KL08::nathalie,KL08,5.0,6.0,0,0,0.0,0,0,1,0,0,0,0
KL08::nathalie,KL08,6.0,7.0,0,0,0.0,0,0,1,0,0,0,0
KL08::nathalie,KL08,7.0,8.0,0,0,0.0,0,0,1,0,0,0,0
KL08::nathalie,KL08,8.0,9.0,0,0,0.0,0,0,1,0,0,0,0
KL08::nathalie,KL08,9.0,10.0,0,0,0.0,0,0,1,0,0,0,0
KL08::nathalie,KL08,10.0,11.0,0,0,0.0,0,0,1,0,0,0,0
KL08::nathalie,KL08,11.0,12.0,0,0,0.0,0,0,1,0,0,0,0
KL08::nathalie,KL08,12.0,13.0,0,0,0.0,0,0,1,0,0,0,0
KL08::nathalie,KL08,13.0,14.0,0,0,0.0,0,0,1,0,0,0,0
KL08::bertrand,KL08,0.0,1.0,0,1,0.0,1,0,0,0,0,0,0
KL08::bertrand,KL08,1.0,2.0,0,1,0.0,1,0,0,0,0,0,0
KL08::bertrand,KL08,2.0,3.0,0,1,0.0,1,0,0,0,0,0,0
KL08::bertrand,KL08,3.0,4.0,0,1,0.0,1,0,0,0,0,0,0
KL08::bertrand,KL08,4.0,5.0,0,1,0.0,1,0,0,0,0,0,0
KL08::bertrand,KL08,5.0,6.0,0,1,0.0,1,0,0,0,0,0,0
KL08::bertrand,KL08,6.0,7.0,0,1,0.0,1,0,0,0,0,0,0
KL08::bertrand,KL08,7.0,8.0,0,1,0.0,1,0,0,0,0,0,0
KL08::bertrand,KL08,8.0,9.0,0,1,0.0,1,0,0,0,0,0,0
KL08::bertrand,KL08,9.0,10.0,0,1,0.0,1,0,0,0,0,0,0
KL08::bertrand,KL08,10.0,11.0,0,1,0.0,1,0,0,0,0,0,0
KL08::bertrand,KL08,11.0,12.0,0,1,0.0,1,0,0,0,0,0,0
KL08::bertrand,KL08,12.0,13.0,0,1,0.0,1,0,0,0,0,0,0
KL08::bertrand,KL08,13.0,14.0,0,1,0.0,1,0,0,0,0,0,0
KL08::bertrand,KL08,14.0,15.0,0,1,0.0,1,0,0,0,0,0,0
KL08::frédéric favier,KL08,0.0,1.0,0,1,0.0,0,0,0,0,0,0,0
KL08::frédéric favier,KL08,1.0,2.0,0,1,0.0,0,0,0,0,0,0,0
KL08::frédéric favier,KL08,2.0,3.0,0,1,0.0,0,0,0,0,0,0,0
KL08::frédéric favier,KL08,3.0,4.0,0,1,0.0,0,0,0,0,0,0,0
KL08::frédéric favier,KL08,4.0,5.0,0,1,0.0,0,0,0,0,0,0,0
KL08::frédéric favier,KL08,5.0,6.0,0,1,0.0,0,0,0,0,0,0,0
KL08::frédéric favier,KL08,6.0,7.0,0,1,0.0,0,0,0,0,0,0,0
KL08::frédéric favier,KL08,7.0,8.0,0,1,0.0,0,0,0,0,0,0,0
KL08::frédéric favier,KL08,8.0,9.0,0,1,0.0,0,0,0,0,0,0,0
KL08::frédéric favier,KL08,9.0,10.0,0,1,0.0,0,0,0,0,0,0,0
KL08::frédéric favier,KL08,10.0,11.0,0,1,0.0,0,0,0,0,0,0,0
KL08::frédéric favier,KL08,11.0,12.0,0,1,0.0,0,0,0,0,0,0,0
KL08::frédéric favier,KL08,12.0,13.0,0,1,0.0,0,0,0,0,0,0,0
KL08::frédéric favier,KL08,13.0,14.0,0,1,0.0,0,0,0,0,0,0,0
KL08::frédéric favier,KL08,14.0,15.0,0,1,0.0,0,0,0,0,0,0,0
KL08::frédéric favier,KL08,15.0,16.0,0,1,0.0,0,0,0,0,0,0,0
KL08::christelle gauzet,KL08,0.0,1.0,0,0,0.0,0,0,0,0,0,0,0
KL08::christelle gauzet,KL08,1.0,2.0,0,0,0.0,0,0,0,0,0,0,0
KL08::christelle gauzet,KL08,2.0,3.0,0,0,0.0,0,0,0,0,0,0,0
KL08::christelle gauzet,KL08,3.0,4.0,0,0,0.0,0,0,0,0,0,0,0
KL08::christelle gauzet,KL08,4.0,5.0,0,0,0.0,0,0,0,0,0,0,0
KL08::christelle gauzet,KL08,5.0,6.0,0,0,0.0,0,0,0,0,0,0,0
KL08::christelle gauzet,KL08,6.0,7.0,0,0,0.0,0,0,0,0,0,0,0
