batch_id,candidate_season_key,candidate_name,research_started_at,research_completed_at,researcher,queries_used,sources_reviewed_count,sources_accepted_count,sources_rejected_count,final_research_status,reviewer,integration_status,notes,timestamp,action,age_imported,gender_imported,profession_imported,physical_score,decision,batch_result_hash,duplicate_import_attempt_count
EXT_BATCH_001,KL03::alexandra denikine,Alexandra Denikine,,,,,0.0,0.0,0.0,NOT_STARTED,,NOT_STARTED,,,,,,,,,,
EXT_BATCH_001,KL03::candice cohen,Candice Cohen,,,,,0.0,0.0,0.0,NOT_STARTED,,NOT_STARTED,,,,,,,,,,
EXT_BATCH_001,KL03::michel jeandel,Michel Jeandel,,,,,0.0,0.0,0.0,NOT_STARTED,,NOT_STARTED,,,,,,,,,,
EXT_BATCH_001,KL03::sophie guilloix,Sophie Guilloix,,,,,0.0,0.0,0.0,NOT_STARTED,,NOT_STARTED,,,,,,,,,,
EXT_BATCH_001,KL03::julie bourdon,Julie Bourdon,,,,,0.0,0.0,0.0,NOT_STARTED,,NOT_STARTED,,,,,,,,,,
EXT_BATCH_001,KL03::linda delamarre,Linda Delamarre,,,,,0.0,0.0,0.0,NOT_STARTED,,NOT_STARTED,,,,,,,,,,
EXT_BATCH_001,KL03::philippe huquet,Philippe Huquet,,,,,0.0,0.0,0.0,NOT_STARTED,,NOT_STARTED,,,,,,,,,,
EXT_BATCH_001,KL03::alexandre bérard,Alexandre Bérard,,,,,0.0,0.0,0.0,NOT_STARTED,,NOT_STARTED,,,,,,,,,,
EXT_BATCH_001,KL03::richard lecourt,Richard Lecourt,,,,,0.0,0.0,0.0,NOT_STARTED,,NOT_STARTED,,,,,,,,,,
EXT_BATCH_001,KL03::sylvie rivoal,Sylvie Rivoal,,,,,0.0,0.0,0.0,NOT_STARTED,,NOT_STARTED,,,,,,,,,,
EXT_BATCH_001,KL03::sébastien loew,Sébastien Loew,,,,,0.0,0.0,0.0,NOT_STARTED,,NOT_STARTED,,,,,,,,,,
EXT_BATCH_001,KL03::valérie dot,Valérie Dot,,,,,0.0,0.0,0.0,NOT_STARTED,,NOT_STARTED,,,,,,,,,,
EXT_BATCH_001,KL03::hélène patry,Hélène Patry,,,,,0.0,0.0,0.0,NOT_STARTED,,NOT_STARTED,,,,,,,,,,
EXT_BATCH_001,KL03::moundir zoughari,Moundir Zoughari,,,,,0.0,0.0,0.0,NOT_STARTED,,NOT_STARTED,,,,,,,,,,
EXT_BATCH_001,KL03::antoine sanchez,Antoine Sanchez,,,,,0.0,0.0,0.0,NOT_STARTED,,NOT_STARTED,,,,,,,,,,
EXT_BATCH_001,KL03::moussa niangane,Moussa Niangane,,,,,0.0,0.0,0.0,NOT_STARTED,,NOT_STARTED,,,,,,,,,,
EXT_BATCH_001,KL03::delphine bano,Delphine Bano,,,,,0.0,0.0,0.0,NOT_STARTED,,NOT_STARTED,,,,,,,,,,
EXT_BATCH_001,KL03::isabelle seguin,Isabelle Seguin,,,,,0.0,0.0,0.0,NOT_STARTED,,NOT_STARTED,,,,,,,,,,
EXT_BATCH_001,KL13::lisa legouverneur,Lisa Legouverneur,,,,,0.0,0.0,0.0,NOT_STARTED,,NOT_STARTED,,,,,,,,,,
EXT_BATCH_001,KL13::catherine diard,Catherine Diard,,,,,0.0,0.0,0.0,NOT_STARTED,,NOT_STARTED,,,,,,,,,,
UNKNOWN,KL13::steve lemercier,Steve Lemercier,,,,,,,,,,IMPORTED,,2026-07-21T22:46:51.827315,IMPORT,True,True,True,1.0,ACCEPT_PROPOSAL,af406c081336654d487711e9b1c4faaf04bf0fc872a5fcb785dfa5686fe7bd31,0.0
UNKNOWN,"KL13::gérard ""gégé"" icardi","Gérard ""Gégé"" Icardi",,,,,,,,,,IMPORTED,,2026-07-21T22:46:51.827315,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,af406c081336654d487711e9b1c4faaf04bf0fc872a5fcb785dfa5686fe7bd31,0.0
UNKNOWN,"KL13::nawal ""naouel"" hadjaf","Nawal ""Naouel"" Hadjaf",,,,,,,,,,IMPORTED,,2026-07-21T22:46:51.827315,IMPORT,True,True,True,1.0,ACCEPT_PROPOSAL,af406c081336654d487711e9b1c4faaf04bf0fc872a5fcb785dfa5686fe7bd31,0.0
UNKNOWN,KL13::benoît mahieux,Benoît Mahieux,,,,,,,,,,IMPORTED,,2026-07-21T22:46:51.827315,IMPORT,True,True,True,1.0,ACCEPT_PROPOSAL,af406c081336654d487711e9b1c4faaf04bf0fc872a5fcb785dfa5686fe7bd31,0.0
UNKNOWN,KL13::délisia fettache,Délisia Fettache,,,,,,,,,,IMPORTED,,2026-07-21T22:46:51.827315,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,af406c081336654d487711e9b1c4faaf04bf0fc872a5fcb785dfa5686fe7bd31,0.0
UNKNOWN,KL13::caroline matteucci,Caroline Matteucci,,,,,,,,,,IMPORTED,,2026-07-21T22:46:51.827315,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,af406c081336654d487711e9b1c4faaf04bf0fc872a5fcb785dfa5686fe7bd31,0.0
UNKNOWN,KL13::maxime boulet,Maxime Boulet,,,,,,,,,,IMPORTED,,2026-07-21T22:46:51.827315,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,af406c081336654d487711e9b1c4faaf04bf0fc872a5fcb785dfa5686fe7bd31,0.0
UNKNOWN,KL13::anthony amar,Anthony Amar,,,,,,,,,,IMPORTED,,2026-07-21T22:46:51.827315,IMPORT,True,True,True,1.0,ACCEPT_PROPOSAL,af406c081336654d487711e9b1c4faaf04bf0fc872a5fcb785dfa5686fe7bd31,0.0
UNKNOWN,KL13::olivier moenaert,Olivier Moenaert,,,,,,,,,,IMPORTED,,2026-07-21T22:46:51.827315,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,af406c081336654d487711e9b1c4faaf04bf0fc872a5fcb785dfa5686fe7bd31,0.0
UNKNOWN,KL13::florence delbarre reuter,Florence Delbarre Reuter,,,,,,,,,,IMPORTED,,2026-07-21T22:46:51.827315,IMPORT,True,True,True,,NEEDS_MORE_RESEARCH,af406c081336654d487711e9b1c4faaf04bf0fc872a5fcb785dfa5686fe7bd31,0.0
UNKNOWN,KL13::virginie jarry,Virginie Jarry,,,,,,,,,,IMPORTED,,2026-07-21T22:46:51.827315,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,af406c081336654d487711e9b1c4faaf04bf0fc872a5fcb785dfa5686fe7bd31,0.0
UNKNOWN,KL13::patricia morel,Patricia Morel,,,,,,,,,,IMPORTED,,2026-07-21T22:46:51.827315,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,af406c081336654d487711e9b1c4faaf04bf0fc872a5fcb785dfa5686fe7bd31,0.0
UNKNOWN,KL13::alexandra pouillon,Alexandra Pouillon,,,,,,,,,,IMPORTED,,2026-07-21T22:46:51.827315,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,af406c081336654d487711e9b1c4faaf04bf0fc872a5fcb785dfa5686fe7bd31,0.0
UNKNOWN,KL13::martin bazin,Martin Bazin,,,,,,,,,,IMPORTED,,2026-07-21T22:46:51.827315,IMPORT,True,True,True,,NEEDS_MORE_RESEARCH,af406c081336654d487711e9b1c4faaf04bf0fc872a5fcb785dfa5686fe7bd31,0.0
UNKNOWN,KL13::ella gbezan,Ella Gbezan,,,,,,,,,,IMPORTED,,2026-07-21T22:46:51.827315,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,af406c081336654d487711e9b1c4faaf04bf0fc872a5fcb785dfa5686fe7bd31,0.0
UNKNOWN,KL13::laurent maistret,Laurent Maistret,,,,,,,,,,IMPORTED,,2026-07-21T22:46:51.827315,IMPORT,True,True,True,,NEEDS_MORE_RESEARCH,af406c081336654d487711e9b1c4faaf04bf0fc872a5fcb785dfa5686fe7bd31,0.0
UNKNOWN,KL13::teheiura teahui,Teheiura Teahui,,,,,,,,,,IMPORTED,,2026-07-21T22:46:51.827315,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,af406c081336654d487711e9b1c4faaf04bf0fc872a5fcb785dfa5686fe7bd31,0.0
UNKNOWN,KL13::gérard urdampilleta,Gérard Urdampilleta,,,,,,,,,,IMPORTED,,2026-07-21T22:46:51.827315,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,af406c081336654d487711e9b1c4faaf04bf0fc872a5fcb785dfa5686fe7bd31,0.0
UNKNOWN,KL15::mélanie,Mélanie,,,,,,,,,,IMPORTED,,2026-07-21T22:46:51.827315,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,af406c081336654d487711e9b1c4faaf04bf0fc872a5fcb785dfa5686fe7bd31,0.0
UNKNOWN,KL15::mickaël,Mickaël,,,,,,,,,,IMPORTED,,2026-07-21T22:46:51.827315,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,af406c081336654d487711e9b1c4faaf04bf0fc872a5fcb785dfa5686fe7bd31,0.0
UNKNOWN,KL15::sara [ n 1 ],Sara [ N 1 ],,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,1.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL15::nadine,Nadine,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL15::élodie,Élodie,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL15::marie [ n 2 ],Marie [ N 2 ],,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL15::anthony,Anthony,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,1.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL15::javier [ n 3 ],Javier [ N 3 ],,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,1.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL15::namadia [ n 4 ],Namadia [ N 4 ],,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL15::marylou,Marylou,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,1.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL15::catherine,Catherine,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL15::camille,Camille,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,1.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL15::charles,Charles,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL15::thierry,Thierry,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL15::myriam,Myriam,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL15::bernard,Bernard,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,,NEEDS_MORE_RESEARCH,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL15::philippe [ n 5 ],Philippe [ N 5 ],,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,,NEEDS_MORE_RESEARCH,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL15::vanessa,Vanessa,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,1.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL15::brice [ n 6 ],Brice [ N 6 ],,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL15::ugo [ n 7 ],Ugo [ N 7 ],,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,,NEEDS_MORE_RESEARCH,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL17::babeth delettre,Babeth Delettre,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,1.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL17::marie-anne queniart,Marie-Anne Queniart,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL17::benoît jorion-fahy,Benoît Jorion-Fahy,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL17::manon allender,Manon Allender,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL17::loïc crespin,Loïc Crespin,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL17::isabelle haouzi,Isabelle Haouzi,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,1.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL17::margot perrot houwaer,Margot Perrot Houwaer,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL17::alban pellegrin,Alban Pellegrin,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL17::corinne bargoin samuelian,Corinne Bargoin Samuelian,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL17::cédric giosserand-lucas,Cédric Giosserand-Lucas,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL17::charlaine cuny,Charlaine Cuny,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL17::nessim kouachi,Nessim Kouachi,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL17::jeff santiago,Jeff Santiago,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL17::christophe pendon,Christophe Pendon,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,1.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL17::jessica potel,Jessica Potel,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL17::sébastien ballesteros,Sébastien Ballesteros,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,1.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL17::bruno peisey,Bruno Peisey,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,,NEEDS_MORE_RESEARCH,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL17::mélissa bastin,Mélissa Bastin,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,1.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL17::chantel ménard,Chantel Ménard,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,1.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL17::marc rambaud,Marc Rambaud,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL22::aliséa,Aliséa,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,1.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL22::carinne,Carinne,,,,,,,,,,IMPORTED,,2026-07-22T04:41:19.773738,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,b7cea0a8211a4ca604b4fb79226e121516a8c03fb4291a03c2f4bb3c711c2cfa,0.0
UNKNOWN,KL22::émilie,Émilie,,,,,,,,,,IMPORTED,,2026-07-22T05:19:52.831762,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,51ba2381a4638e81b4c9e23764c09ce340cdd815e6dfed30d4eb9bead242939a,0.0
UNKNOWN,KL22::victor,Victor,,,,,,,,,,IMPORTED,,2026-07-22T05:19:52.831762,IMPORT,True,True,True,1.0,ACCEPT_PROPOSAL,51ba2381a4638e81b4c9e23764c09ce340cdd815e6dfed30d4eb9bead242939a,0.0
UNKNOWN,KL22::chloé,Chloé,,,,,,,,,,IMPORTED,,2026-07-22T05:19:52.831762,IMPORT,True,True,True,1.0,ACCEPT_PROPOSAL,51ba2381a4638e81b4c9e23764c09ce340cdd815e6dfed30d4eb9bead242939a,0.0
UNKNOWN,KL22::xavier,Xavier,,,,,,,,,,IMPORTED,,2026-07-22T05:19:52.831762,IMPORT,True,True,True,1.0,ACCEPT_PROPOSAL,51ba2381a4638e81b4c9e23764c09ce340cdd815e6dfed30d4eb9bead242939a,0.0
UNKNOWN,KL22::frédéric,Frédéric,,,,,,,,,,IMPORTED,,2026-07-22T05:19:52.831762,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,51ba2381a4638e81b4c9e23764c09ce340cdd815e6dfed30d4eb9bead242939a,0.0
UNKNOWN,KL22::alexandre,Alexandre,,,,,,,,,,IMPORTED,,2026-07-22T05:19:52.831762,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,51ba2381a4638e81b4c9e23764c09ce340cdd815e6dfed30d4eb9bead242939a,0.0
UNKNOWN,KL22::béatrice,Béatrice,,,,,,,,,,IMPORTED,,2026-07-22T05:19:52.831762,IMPORT,True,True,True,1.0,ACCEPT_PROPOSAL,51ba2381a4638e81b4c9e23764c09ce340cdd815e6dfed30d4eb9bead242939a,0.0
UNKNOWN,KL22::brice,Brice,,,,,,,,,,IMPORTED,,2026-07-22T05:19:52.831762,IMPORT,True,True,True,0.0,ACCEPT_PROPOSAL,51ba2381a4638e81b4c9e23764c09ce340cdd815e6dfed30d4eb9bead242939a,0.0
