season_id,season_name,season_year,season_url,candidate_name,gender_raw,age_raw,profession_raw,final_position_raw,final_exit_order,final_exit_order_normalized,departure_day_raw,departure_description_raw,departure_type_normalized,departure_category,departure_model_category,departure_classification_reason,needs_departure_enrichment,departure_is_definitive,returned_to_game,first_exit_order,second_exit_order,returned_after_medical_replacement,same_day_exit_group,exit_order_ambiguity,exit_order_review_required,analysis_exit_order,analysis_exit_rule,all_cause_exit_event,censored_at_end,source_row_number,scraped_at
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Hadja,F,28 ans,Handballeuse,"Éliminée [ 53 ] [source secondaire souhaitée] , [ 54 ] [source secondaire souhaitée] , [ 55 ] [source secondaire souhaitée] , [ 56 ] [source secondaire souhaitée]",11,0.434783,,"Éliminée [ 53 ] [source secondaire souhaitée] , [ 54 ] [source secondaire souhaitée] , [ 55 ] [source secondaire souhaitée] , [ 56 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,11,,False,,False,False,11,STANDARD,1,False,11,2026-07-21T01:21:38.827301+00:00
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Bertrand-Kamal († décédé avant la finale),M,30 ans,Animateur,"Éliminé [ 57 ] , [ 58 ] , [ 59 ] , [ 60 ]",12,0.478261,,"Éliminé [ 57 ] , [ 58 ] , [ 59 ] , [ 60 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,12,,False,,False,False,12,STANDARD,1,False,12,2026-07-21T01:21:38.827301+00:00
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Joaquina,F,38 ans,Boulangère,"Éliminée [ 61 ] [source secondaire souhaitée] , [ 62 ] [source secondaire souhaitée] , [ 63 ] [source secondaire souhaitée] , [ 64 ]",13,0.521739,,"Éliminée [ 61 ] [source secondaire souhaitée] , [ 62 ] [source secondaire souhaitée] , [ 63 ] [source secondaire souhaitée] , [ 64 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,13,,False,,False,False,13,STANDARD,1,False,13,2026-07-21T01:21:38.827301+00:00
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Jody,F,32 ans,Ostréicultrice,"Éliminée [ 65 ] [source secondaire souhaitée] , [ 66 ] [source secondaire souhaitée] , [ 67 ] [source secondaire souhaitée] , [ 68 ] [source secondaire souhaitée]",14,0.565217,,"Éliminée [ 65 ] [source secondaire souhaitée] , [ 66 ] [source secondaire souhaitée] , [ 67 ] [source secondaire souhaitée] , [ 68 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,14,,False,,False,False,14,STANDARD,1,False,14,2026-07-21T01:21:38.827301+00:00
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Laurent,M,48 ans,Professeur d'histoire-géographie,"Éliminé [ 69 ] [source secondaire souhaitée] , [ 70 ] [source secondaire souhaitée] , [ 71 ] [source secondaire souhaitée] , [ 72 ] [source secondaire souhaitée]",15,0.608696,,"Éliminé [ 69 ] [source secondaire souhaitée] , [ 70 ] [source secondaire souhaitée] , [ 71 ] [source secondaire souhaitée] , [ 72 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,15,,False,,False,False,15,STANDARD,1,False,15,2026-07-21T01:21:38.827301+00:00
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Alix [ n° 2 ],F,28 ans,Coach sportive,"Éliminée [ 73 ] [source secondaire souhaitée] , [ 74 ] [source secondaire souhaitée] , [ 75 ] [source secondaire souhaitée] , [ 76 ] [source secondaire souhaitée]",16,0.652174,,"Éliminée [ 73 ] [source secondaire souhaitée] , [ 74 ] [source secondaire souhaitée] , [ 75 ] [source secondaire souhaitée] , [ 76 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,16,,False,,False,False,16,STANDARD,1,False,16,2026-07-21T01:21:38.827301+00:00
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Fabrice,M,54 ans,Garagiste,"Éliminé [ 77 ] [source secondaire souhaitée] , [ 78 ] [source secondaire souhaitée] , [ 79 ] [source secondaire souhaitée] , [ 80 ] [source secondaire souhaitée]",17,0.695652,,"Éliminé [ 77 ] [source secondaire souhaitée] , [ 78 ] [source secondaire souhaitée] , [ 79 ] [source secondaire souhaitée] , [ 80 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,17,,False,,False,False,17,STANDARD,1,False,17,2026-07-21T01:21:38.827301+00:00
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Ava,F,26 ans,Propriétaire d'un fast-food,"Éliminée [ 81 ] [source secondaire souhaitée] , [ 82 ] [source secondaire souhaitée] , [ 83 ] [source secondaire souhaitée] , [ 84 ] [source secondaire souhaitée]",18,0.73913,,"Éliminée [ 81 ] [source secondaire souhaitée] , [ 82 ] [source secondaire souhaitée] , [ 83 ] [source secondaire souhaitée] , [ 84 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,18,,False,,False,False,18,STANDARD,1,False,18,2026-07-21T01:21:38.827301+00:00
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Angélique,F,26 ans,Serveuse,"Éliminée [ 85 ] [source secondaire souhaitée] , [ 86 ] [source secondaire souhaitée] , [ 87 ] [source secondaire souhaitée] , [ 88 ] [source secondaire souhaitée]",19,0.782609,,"Éliminée [ 85 ] [source secondaire souhaitée] , [ 86 ] [source secondaire souhaitée] , [ 87 ] [source secondaire souhaitée] , [ 88 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,19,,False,,False,False,19,STANDARD,1,False,19,2026-07-21T01:21:38.827301+00:00
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Dorian,M,30 ans,Contrôleur de train,"Éliminé [ 89 ] [source secondaire souhaitée] , [ 90 ] [source secondaire souhaitée] , [ 91 ] [source secondaire souhaitée] , [ 92 ] [source secondaire souhaitée]",20,0.826087,,"Éliminé [ 89 ] [source secondaire souhaitée] , [ 90 ] [source secondaire souhaitée] , [ 91 ] [source secondaire souhaitée] , [ 92 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,20,,False,,False,False,20,STANDARD,1,False,20,2026-07-21T01:21:38.827301+00:00
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Lola,F,23 ans,Étudiante en marketing,"Éliminée [ 93 ] [source secondaire souhaitée] , [ 94 ] [source secondaire souhaitée] , [ 95 ] [source secondaire souhaitée] , [ 96 ] [source secondaire souhaitée]",21,0.869565,,"Éliminée [ 93 ] [source secondaire souhaitée] , [ 94 ] [source secondaire souhaitée] , [ 95 ] [source secondaire souhaitée] , [ 96 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,21,,False,,False,False,21,STANDARD,1,False,21,2026-07-21T01:21:38.827301+00:00
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Loïc [ n° 3 ],M,20 ans,Intérimaire,"Éliminé [ 97 ] [source secondaire souhaitée] , [ 98 ] [source secondaire souhaitée] , [ 99 ] [source secondaire souhaitée] , [ 100 ] [source secondaire souhaitée]",22,0.913043,,"Éliminé [ 97 ] [source secondaire souhaitée] , [ 98 ] [source secondaire souhaitée] , [ 99 ] [source secondaire souhaitée] , [ 100 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,22,,False,,False,False,22,STANDARD,1,False,22,2026-07-21T01:21:38.827301+00:00
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Brice,M,22 ans,Animateur radio,"Finaliste [ 101 ] [source secondaire souhaitée] , [ 102 ] [source secondaire souhaitée] , [ 103 ] [source secondaire souhaitée]",23,0.956522,,"Finaliste [ 101 ] [source secondaire souhaitée] , [ 102 ] [source secondaire souhaitée] , [ 103 ] [source secondaire souhaitée]",FINALISTE,FIN_DE_JEU,AUTRE_SORTIE,Finaliste dans la source,False,True,False,23,,False,,False,False,23,STANDARD,1,False,23,2026-07-21T01:21:38.827301+00:00
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Alexandra [ n° 4 ],F,32 ans,Comptable,"Vainqueur [ 104 ] [source secondaire souhaitée] , [ 105 ] [source secondaire souhaitée] , [ 106 ] [source secondaire souhaitée] , [ 107 ] [source secondaire souhaitée]",24,1.0,,"Vainqueur [ 104 ] [source secondaire souhaitée] , [ 105 ] [source secondaire souhaitée] , [ 106 ] [source secondaire souhaitée] , [ 107 ] [source secondaire souhaitée]",VAINQUEUR,FIN_DE_JEU,AUTRE_SORTIE,Vainqueur/Gagnant dans la source,False,True,False,24,,False,,False,False,24,STANDARD,0,True,24,2026-07-21T01:21:38.827301+00:00
