season_id,season_name,season_year,season_url,candidate_name,gender_raw,age_raw,profession_raw,final_position_raw,final_exit_order,final_exit_order_normalized,departure_day_raw,departure_description_raw,departure_type_normalized,departure_category,departure_model_category,departure_classification_reason,needs_departure_enrichment,departure_is_definitive,returned_to_game,first_exit_order,second_exit_order,returned_after_medical_replacement,same_day_exit_group,exit_order_ambiguity,exit_order_review_required,analysis_exit_order,analysis_exit_rule,all_cause_exit_event,censored_at_end,source_row_number,scraped_at
KL02,Koh-Lanta : Nicoya,2002,https://en.wikipedia.org/wiki/Koh-Lanta:_Nicoya,Tambor,,,,Day 4,1,0.0,Day 4,Day 4,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,1,,False,,False,False,1,STANDARD,1,False,1,2026-07-20T22:39:03.175610+00:00
KL02,Koh-Lanta : Nicoya,2002,https://en.wikipedia.org/wiki/Koh-Lanta:_Nicoya,29,,,,Day 5,2,0.0625,Day 5,Day 5,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,2,,False,,False,False,2,STANDARD,1,False,2,2026-07-20T22:39:03.175610+00:00
KL02,Koh-Lanta : Nicoya,2002,https://en.wikipedia.org/wiki/Koh-Lanta:_Nicoya,28,,,,Day 7,3,0.125,Day 7,Day 7,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,3,,False,,False,False,3,STANDARD,1,False,3,2026-07-20T22:39:03.175610+00:00
KL02,Koh-Lanta : Nicoya,2002,https://en.wikipedia.org/wiki/Koh-Lanta:_Nicoya,22,,,,Day 10,4,0.1875,Day 10,Day 10,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,4,,False,,False,False,4,STANDARD,1,False,4,2026-07-20T22:39:03.175610+00:00
KL02,Koh-Lanta : Nicoya,2002,https://en.wikipedia.org/wiki/Koh-Lanta:_Nicoya,24,,,,Day 13,5,0.25,Day 13,Day 13,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,5,,False,,False,False,5,STANDARD,1,False,5,2026-07-20T22:39:03.175610+00:00
KL02,Koh-Lanta : Nicoya,2002,https://en.wikipedia.org/wiki/Koh-Lanta:_Nicoya,51,,,,Day 16,6,0.3125,Day 16,Day 16,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,6,,False,,False,False,6,STANDARD,1,False,6,2026-07-20T22:39:03.175610+00:00
KL02,Koh-Lanta : Nicoya,2002,https://en.wikipedia.org/wiki/Koh-Lanta:_Nicoya,29,,,,Day 19,7,0.375,Day 19,Day 19,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,7,,False,,False,False,7,STANDARD,1,False,7,2026-07-20T22:39:03.175610+00:00
KL02,Koh-Lanta : Nicoya,2002,https://en.wikipedia.org/wiki/Koh-Lanta:_Nicoya,33,,,,Day 22,8,0.4375,Day 22,Day 22,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,8,,False,,False,False,8,STANDARD,1,False,8,2026-07-20T22:39:03.175610+00:00
KL02,Koh-Lanta : Nicoya,2002,https://en.wikipedia.org/wiki/Koh-Lanta:_Nicoya,22,,,,Day 25,9,0.5,Day 25,Day 25,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,9,,False,,False,False,9,STANDARD,1,False,9,2026-07-20T22:39:03.175610+00:00
KL02,Koh-Lanta : Nicoya,2002,https://en.wikipedia.org/wiki/Koh-Lanta:_Nicoya,35,,,,Day 28,10,0.5625,Day 28,Day 28,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,10,,False,,False,False,10,STANDARD,1,False,10,2026-07-20T22:39:03.175610+00:00
