season_id,season_name,season_year,season_url,candidate_name,gender_raw,age_raw,profession_raw,final_position_raw,final_exit_order,final_exit_order_normalized,departure_day_raw,departure_description_raw,departure_type_normalized,departure_category,departure_model_category,departure_classification_reason,needs_departure_enrichment,departure_is_definitive,returned_to_game,first_exit_order,second_exit_order,returned_after_medical_replacement,same_day_exit_group,exit_order_ambiguity,exit_order_review_required,analysis_exit_order,analysis_exit_rule,all_cause_exit_event,censored_at_end,source_row_number,scraped_at
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Sophie,,34 ans,,Éliminée [ 25 ] [source secondaire souhaitée],11,0.5,,Éliminée [ 25 ] [source secondaire souhaitée],INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,11,,False,,False,False,11,STANDARD,1,False,11,2026-07-21T03:43:46.603247
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Angélique,,24 ans,,Éliminée [ 26 ] [source secondaire souhaitée],12,0.55,,Éliminée [ 26 ] [source secondaire souhaitée],INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,12,,False,,False,False,12,STANDARD,1,False,12,2026-07-21T03:43:46.603247
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Mohamed,,37 ans,,Éliminé [ 27 ] [source secondaire souhaitée],13,0.6,,Éliminé [ 27 ] [source secondaire souhaitée],INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,13,,False,,False,False,13,STANDARD,1,False,13,2026-07-21T03:43:46.603247
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Nicolas,,35 ans,,Éliminé [ 28 ] [source secondaire souhaitée],14,0.65,,Éliminé [ 28 ] [source secondaire souhaitée],INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,14,,False,,False,False,14,STANDARD,1,False,14,2026-07-21T03:43:46.603247
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Maxime,,32 ans,,Éliminé [ 29 ] [source secondaire souhaitée],15,0.7,,Éliminé [ 29 ] [source secondaire souhaitée],INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,15,,False,,False,False,15,STANDARD,1,False,15,2026-07-21T03:43:46.603247
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Cyril,,37 ans,,"Éliminé [ 30 ] [source secondaire souhaitée] , [ 31 ]",16,0.75,,"Éliminé [ 30 ] [source secondaire souhaitée] , [ 31 ]",INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,16,,False,,False,False,16,STANDARD,1,False,16,2026-07-21T03:43:46.603247
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Clo,,28 ans,,Éliminée,17,0.8,,Éliminée,INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,17,,False,,False,False,17,STANDARD,1,False,17,2026-07-21T03:43:46.603247
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Aurélien,,23 ans,,Éliminé,18,0.85,,Éliminé,INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,18,,False,,False,False,18,STANDARD,1,False,18,2026-07-21T03:43:46.603247
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Steeve,,46 ans,,Éliminé,19,0.9,,Éliminé,INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,19,,False,,False,False,19,STANDARD,1,False,19,2026-07-21T03:43:46.603247
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Cindy,,31 ans,,Finaliste [ 32 ] [source secondaire souhaitée],20,0.95,,Finaliste [ 32 ] [source secondaire souhaitée],FINALISTE,FIN_DE_JEU,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,False,True,False,20,,False,,False,False,20,STANDARD,1,False,20,2026-07-21T03:43:46.603247
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Maud,,50 ans,,Gagnante [ 33 ] [source secondaire souhaitée],21,1.0,,Gagnante [ 33 ] [source secondaire souhaitée],VAINQUEUR,FIN_DE_JEU,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,False,True,False,21,,False,,False,False,21,STANDARD,0,True,21,2026-07-21T03:43:46.603247
