season_id,season_name,season_year,season_url,candidate_name,gender_raw,age_raw,profession_raw,final_position_raw,final_exit_order,final_exit_order_normalized,departure_day_raw,departure_description_raw,departure_type_normalized,departure_category,departure_model_category,departure_classification_reason,needs_departure_enrichment,departure_is_definitive,returned_to_game,first_exit_order,second_exit_order,returned_after_medical_replacement,same_day_exit_group,exit_order_ambiguity,exit_order_review_required,analysis_exit_order,analysis_exit_rule,all_cause_exit_event,censored_at_end,source_row_number,scraped_at
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Yannick Delalleau,,41,,10th Voted Out Evacuated from jury Day 30 [ a ],11,0.526316,Day 30,10th Voted Out Evacuated from jury Day 30 [ a ],CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,Voted Out: élimination par conseil,False,True,False,11,,False,,False,False,11,STANDARD,1,False,11,2026-07-20T16:48:50.641302+00:00
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Julie Navarro-Camilleri,,38,,Lost Challenge 4th jury member Day 32,12,0.578947,Day 32,Lost Challenge 4th jury member Day 32,EPREUVE_ELIMINATOIRE,EPREUVE,EPREUVE,Lost Challenge: épreuve éliminatoire,False,True,False,12,,False,,False,False,12,STANDARD,1,False,12,2026-07-20T16:48:50.641302+00:00
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Jérémy Raffin,,26,,11th Voted Out 5th jury member Day 33,13,0.631579,Day 33,11th Voted Out 5th jury member Day 33,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,Voted Out: élimination par conseil,False,True,False,13,,False,,False,False,13,STANDARD,1,False,13,2026-07-20T16:48:50.641302+00:00
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Stéphane Cipolla,,45,,12th Voted Out 6th jury member Day 36,14,0.684211,Day 36,12th Voted Out 6th jury member Day 36,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,Voted Out: élimination par conseil,False,True,False,14,,False,,False,False,14,STANDARD,1,False,14,2026-07-20T16:48:50.641302+00:00
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Ludivine Wiart,,31,,13th Voted Out 7th jury member Day 39,15,0.736842,Day 39,13th Voted Out 7th jury member Day 39,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,Voted Out: élimination par conseil,False,True,False,15,,False,,False,False,15,STANDARD,1,False,15,2026-07-20T16:48:50.641302+00:00
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Candice Boisson,,19,,Lost Challenge 8th jury member Day 40,16,0.789474,Day 40,Lost Challenge 8th jury member Day 40,EPREUVE_ELIMINATOIRE,EPREUVE,EPREUVE,Lost Challenge: épreuve éliminatoire,False,True,False,16,,False,Day 40,True,True,16,STANDARD,1,False,16,2026-07-20T16:48:50.641302+00:00
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Bruno Troester,,56,,Lost Challenge 9th jury member Day 40,17,0.842105,Day 40,Lost Challenge 9th jury member Day 40,EPREUVE_ELIMINATOIRE,EPREUVE,EPREUVE,Lost Challenge: épreuve éliminatoire,False,True,False,17,,False,Day 40,True,True,17,STANDARD,1,False,17,2026-07-20T16:48:50.641302+00:00
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Freddy Bolzer,,28,,14th Voted Out 10th jury member Day 41,18,0.894737,Day 41,14th Voted Out 10th jury member Day 41,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,Voted Out: élimination par conseil,False,True,False,18,,False,,False,False,18,STANDARD,1,False,18,2026-07-20T16:48:50.641302+00:00
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Jesta Hillmann,,24,,Runner-up Day 42,19,0.947368,Day 42,Runner-up Day 42,FINALISTE,FIN_DE_JEU,AUTRE_SORTIE,Runner-up explicitement indiqué dans la source,False,True,False,19,,False,Day 42,True,True,19,STANDARD,1,False,19,2026-07-20T16:48:50.641302+00:00
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Benoît Assadi,,22,,Sole Survivor Day 42,20,1.0,Day 42,Sole Survivor Day 42,VAINQUEUR,FIN_DE_JEU,AUTRE_SORTIE,Sole Survivor explicitement indiqué dans la source,False,True,False,20,,False,Day 42,True,True,20,STANDARD,0,True,20,2026-07-20T16:48:50.641302+00:00
KL33,Koh-Lanta : Les Armes secrètes,2021,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_Armes_secr%C3%A8tes,Sylviane,F,44 ans,Maître-nageur,"Éliminée [ 17 ] , [ 18 ] , [ 19 ] , [ 20 ]",1,0.0,,"Éliminée [ 17 ] , [ 18 ] , [ 19 ] , [ 20 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé(e) sans précision du mécanisme (conseil, ambassadeurs, etc.)",True,True,False,1,,False,,False,False,1,STANDARD,1,False,1,2026-07-20T16:48:52.203864+00:00
KL33,Koh-Lanta : Les Armes secrètes,2021,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_Armes_secr%C3%A8tes,Marie,F,25 ans,Étudiante en événementiel,"Éliminée [ 21 ] , [ 22 ] , [ 23 ] , [ 24 ] , [ 25 ]",2,0.05,,"Éliminée [ 21 ] , [ 22 ] , [ 23 ] , [ 24 ] , [ 25 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé(e) sans précision du mécanisme (conseil, ambassadeurs, etc.)",True,True,False,2,,False,,False,False,2,STANDARD,1,False,2,2026-07-20T16:48:52.203864+00:00
KL33,Koh-Lanta : Les Armes secrètes,2021,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_Armes_secr%C3%A8tes,Élodie,F,35 ans,Coach sportive,"Éliminée [ 26 ] , [ 27 ] , [ 28 ] , [ 29 ] , [ 30 ]",3,0.1,,"Éliminée [ 26 ] , [ 27 ] , [ 28 ] , [ 29 ] , [ 30 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé(e) sans précision du mécanisme (conseil, ambassadeurs, etc.)",True,True,False,3,,False,,False,False,3,STANDARD,1,False,3,2026-07-20T16:48:52.203864+00:00
KL33,Koh-Lanta : Les Armes secrètes,2021,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_Armes_secr%C3%A8tes,Candice,F,25 ans,Instructrice de survie,"Éliminée [ 31 ] , [ 32 ] , [ 33 ] , [ 34 ] , [ 35 ]",4,0.15,,"Éliminée [ 31 ] , [ 32 ] , [ 33 ] , [ 34 ] , [ 35 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé(e) sans précision du mécanisme (conseil, ambassadeurs, etc.)",True,True,False,4,,False,,False,False,4,STANDARD,1,False,4,2026-07-20T16:48:52.203864+00:00
KL33,Koh-Lanta : Les Armes secrètes,2021,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_Armes_secr%C3%A8tes,Gabin,M,27 ans,Saisonnier,"Abandon médical [ 36 ] , [ 37 ] , [ 38 ] , [ 39 ] , [ 40 ]",5,0.2,,"Abandon médical [ 36 ] , [ 37 ] , [ 38 ] , [ 39 ] , [ 40 ]",ABANDON_MEDICAL,SANTE_ABANDON,AUTRE_SORTIE,Abandon médical explicitement indiqué dans la source,False,True,False,5,,False,,False,False,5,STANDARD,1,False,5,2026-07-20T16:48:52.203864+00:00
KL33,Koh-Lanta : Les Armes secrètes,2021,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_Armes_secr%C3%A8tes,Aurélien,M,34 ans,Pharmacien,"Éliminé [ 41 ] , [ 42 ] , [ 43 ] , [ 44 ] , [ 45 ]",6,0.25,,"Éliminé [ 41 ] , [ 42 ] , [ 43 ] , [ 44 ] , [ 45 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé(e) sans précision du mécanisme (conseil, ambassadeurs, etc.)",True,True,False,6,,False,,False,False,6,STANDARD,1,False,6,2026-07-20T16:48:52.203864+00:00
KL33,Koh-Lanta : Les Armes secrètes,2021,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_Armes_secr%C3%A8tes,Frédéric,M,48 ans,Restaurateur,"Éliminé [ 46 ] , [ 47 ] , [ 48 ] , [ 49 ] , [ 50 ]",7,0.3,,"Éliminé [ 46 ] , [ 47 ] , [ 48 ] , [ 49 ] , [ 50 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé(e) sans précision du mécanisme (conseil, ambassadeurs, etc.)",True,True,False,7,,False,,False,False,7,STANDARD,1,False,7,2026-07-20T16:48:52.203864+00:00
KL33,Koh-Lanta : Les Armes secrètes,2021,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_Armes_secr%C3%A8tes,Hervé,M,44 ans,Boulanger,"Éliminé [ 51 ] , [ 52 ] , [ 53 ] , [ 54 ] , [ 55 ]",8,0.35,,"Éliminé [ 51 ] , [ 52 ] , [ 53 ] , [ 54 ] , [ 55 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé(e) sans précision du mécanisme (conseil, ambassadeurs, etc.)",True,True,False,8,,False,,False,False,8,STANDARD,1,False,8,2026-07-20T16:48:52.203864+00:00
KL33,Koh-Lanta : Les Armes secrètes,2021,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_Armes_secr%C3%A8tes,Mathieu,M,29 ans,Élagueur,"Éliminé [ 56 ] , [ 57 ] , [ 58 ] , [ 59 ] , [ 60 ]",9,0.4,,"Éliminé [ 56 ] , [ 57 ] , [ 58 ] , [ 59 ] , [ 60 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé(e) sans précision du mécanisme (conseil, ambassadeurs, etc.)",True,True,False,9,,False,,False,False,9,STANDARD,1,False,9,2026-07-20T16:48:52.203864+00:00
KL33,Koh-Lanta : Les Armes secrètes,2021,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_Armes_secr%C3%A8tes,Shanice,F,26 ans,Chef de projet en marketing social,"Éliminée [ 61 ] , [ 62 ] , [ 63 ] , [ 64 ] , [ 65 ]",10,0.45,,"Éliminée [ 61 ] , [ 62 ] , [ 63 ] , [ 64 ] , [ 65 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé(e) sans précision du mécanisme (conseil, ambassadeurs, etc.)",True,True,False,10,,False,,False,False,10,STANDARD,1,False,10,2026-07-20T16:48:52.203864+00:00
KL33,Koh-Lanta : Les Armes secrètes,2021,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_Armes_secr%C3%A8tes,Myriam,F,36 ans,Professeur d'anglais,"Éliminée [ 66 ] , [ 67 ] , [ 68 ] , [ 69 ]",11,0.5,,"Éliminée [ 66 ] , [ 67 ] , [ 68 ] , [ 69 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé(e) sans précision du mécanisme (conseil, ambassadeurs, etc.)",True,True,False,11,,False,,False,False,11,STANDARD,1,False,11,2026-07-20T16:48:52.203864+00:00
KL33,Koh-Lanta : Les Armes secrètes,2021,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_Armes_secr%C3%A8tes,Vincent,M,28 ans,Analyste financier,"Éliminé [ 70 ] , [ 71 ] , [ 72 ] , [ 73 ] , [ 74 ]",12,0.55,,"Éliminé [ 70 ] , [ 71 ] , [ 72 ] , [ 73 ] , [ 74 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé(e) sans précision du mécanisme (conseil, ambassadeurs, etc.)",True,True,False,12,,False,,False,False,12,STANDARD,1,False,12,2026-07-20T16:48:52.203864+00:00
KL33,Koh-Lanta : Les Armes secrètes,2021,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_Armes_secr%C3%A8tes,Laëtitia,F,37 ans,Employée multi-services,"Éliminée [ 75 ] , [ 76 ] , [ 77 ] , [ 78 ] , [ 79 ]",13,0.6,,"Éliminée [ 75 ] , [ 76 ] , [ 77 ] , [ 78 ] , [ 79 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé(e) sans précision du mécanisme (conseil, ambassadeurs, etc.)",True,True,False,13,,False,,False,False,13,STANDARD,1,False,13,2026-07-20T16:48:52.203864+00:00
KL33,Koh-Lanta : Les Armes secrètes,2021,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_Armes_secr%C3%A8tes,Thomas,M,37 ans,Chauffeur-routier,"Éliminé [ 80 ] , [ 81 ] , [ 82 ] , [ 83 ] , [ 84 ]",14,0.65,,"Éliminé [ 80 ] , [ 81 ] , [ 82 ] , [ 83 ] , [ 84 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé(e) sans précision du mécanisme (conseil, ambassadeurs, etc.)",True,True,False,14,,False,,False,False,14,STANDARD,1,False,14,2026-07-20T16:48:52.203864+00:00
KL33,Koh-Lanta : Les Armes secrètes,2021,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_Armes_secr%C3%A8tes,Flavio,M,31 ans,Directeur de centre de loisirs,"Éliminé [ 85 ] , [ 86 ] , [ 87 ] , [ 88 ] , [ 89 ]",15,0.7,,"Éliminé [ 85 ] , [ 86 ] , [ 87 ] , [ 88 ] , [ 89 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé(e) sans précision du mécanisme (conseil, ambassadeurs, etc.)",True,True,False,15,,False,,False,False,15,STANDARD,1,False,15,2026-07-20T16:48:52.203864+00:00
KL33,Koh-Lanta : Les Armes secrètes,2021,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_Armes_secr%C3%A8tes,Magali,F,47 ans,Coach sportive,"Éliminée [ 90 ] , [ 91 ] , [ 92 ] , [ 93 ] , [ 94 ]",16,0.75,,"Éliminée [ 90 ] , [ 91 ] , [ 92 ] , [ 93 ] , [ 94 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé(e) sans précision du mécanisme (conseil, ambassadeurs, etc.)",True,True,True,16,,True,,False,False,16,FIRST_EXIT_BEFORE_MEDICAL_RETURN,1,False,16,2026-07-20T16:48:52.203864+00:00
KL33,Koh-Lanta : Les Armes secrètes,2021,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_Armes_secr%C3%A8tes,Arnaud,M,36 ans,Maraîcher,"Éliminé [ 95 ] , [ 96 ] , [ 97 ] , [ 98 ] , [ 99 ]",17,0.8,,"Éliminé [ 95 ] , [ 96 ] , [ 97 ] , [ 98 ] , [ 99 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé(e) sans précision du mécanisme (conseil, ambassadeurs, etc.)",True,True,False,17,,False,,False,False,17,STANDARD,1,False,17,2026-07-20T16:48:52.203864+00:00
KL33,Koh-Lanta : Les Armes secrètes,2021,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_Armes_secr%C3%A8tes,Laure,F,26 ans,Agricultrice,"Éliminée [ 100 ] , [ 101 ] , [ 102 ] , [ 103 ] , [ 104 ]",18,0.85,,"Éliminée [ 100 ] , [ 101 ] , [ 102 ] , [ 103 ] , [ 104 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé(e) sans précision du mécanisme (conseil, ambassadeurs, etc.)",True,True,False,18,,False,,False,False,18,STANDARD,1,False,18,2026-07-20T16:48:52.203864+00:00
KL33,Koh-Lanta : Les Armes secrètes,2021,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_Armes_secr%C3%A8tes,Jonathan,M,31 ans,Moniteur d'escalade,"Éliminé [ 105 ] , [ 106 ] , [ 107 ] , [ 108 ] , [ 109 ]",19,0.9,,"Éliminé [ 105 ] , [ 106 ] , [ 107 ] , [ 108 ] , [ 109 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé(e) sans précision du mécanisme (conseil, ambassadeurs, etc.)",True,True,False,19,,False,,False,False,19,STANDARD,1,False,19,2026-07-20T16:48:52.203864+00:00
KL33,Koh-Lanta : Les Armes secrètes,2021,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_Armes_secr%C3%A8tes,Lucie,F,35 ans,Championne de MMA,"Finaliste [ 110 ] , [ 111 ] , [ 112 ] , [ 113 ] , [ 114 ]",20,0.95,,"Finaliste [ 110 ] , [ 111 ] , [ 112 ] , [ 113 ] , [ 114 ]",FINALISTE,FIN_DE_JEU,AUTRE_SORTIE,Finaliste explicitement indiqué dans la source,False,True,False,20,,False,,False,False,20,STANDARD,1,False,20,2026-07-20T16:48:52.203864+00:00
KL33,Koh-Lanta : Les Armes secrètes,2021,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_Armes_secr%C3%A8tes,Maxine,F,25 ans,Journaliste sportive,"Vainqueur [ 115 ] , [ 116 ] , [ 117 ] , [ 118 ] , [ 119 ]",21,1.0,,"Vainqueur [ 115 ] , [ 116 ] , [ 117 ] , [ 118 ] , [ 119 ]",VAINQUEUR,FIN_DE_JEU,AUTRE_SORTIE,Vainqueur explicitement indiqué dans la source,False,True,False,21,,False,,False,False,21,STANDARD,0,True,21,2026-07-20T16:48:52.203864+00:00
