batch_id,batch_number,season_id,season_name,season_year,candidate_season_key,candidate_name,research_task_type,research_priority_score,external_research_priority,fields_to_complete,external_research_request,search_query_1,search_query_2,search_query_3,research_status,review_status
EXT_BATCH_003,3,KL15,Koh-Lanta : Malaisie,,KL15::charles,Charles,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Charles (Koh-Lanta : Malaisie, 2012)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Charles (Koh-Lanta : Malaisie, 2012)","""Charles"" ""Koh-Lanta"" Koh-Lanta : Malaisie","""Charles"" Koh-Lanta  portrait métier sport","""Charles"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL15,Koh-Lanta : Malaisie,,KL15::thierry,Thierry,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Thierry (Koh-Lanta : Malaisie, 2012)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Thierry (Koh-Lanta : Malaisie, 2012)","""Thierry"" ""Koh-Lanta"" Koh-Lanta : Malaisie","""Thierry"" Koh-Lanta  portrait métier sport","""Thierry"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL15,Koh-Lanta : Malaisie,,KL15::myriam,Myriam,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Myriam (Koh-Lanta : Malaisie, 2012)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Myriam (Koh-Lanta : Malaisie, 2012)","""Myriam"" ""Koh-Lanta"" Koh-Lanta : Malaisie","""Myriam"" Koh-Lanta  portrait métier sport","""Myriam"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL15,Koh-Lanta : Malaisie,,KL15::bernard,Bernard,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Bernard (Koh-Lanta : Malaisie, 2012)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Bernard (Koh-Lanta : Malaisie, 2012)","""Bernard"" ""Koh-Lanta"" Koh-Lanta : Malaisie","""Bernard"" Koh-Lanta  portrait métier sport","""Bernard"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL15,Koh-Lanta : Malaisie,,KL15::philippe [ n 5 ],Philippe [ N 5 ],MULTI_FIELD_RESEARCH,7,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Philippe [ N 5 ] (Koh-Lanta : Malaisie, 2012)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Philippe [ N 5 ] (Koh-Lanta : Malaisie, 2012)","""Philippe [ N 5 ]"" ""Koh-Lanta"" Koh-Lanta : Malaisie","""Philippe [ N 5 ]"" Koh-Lanta  portrait métier sport","""Philippe [ N 5 ]"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL15,Koh-Lanta : Malaisie,,KL15::vanessa,Vanessa,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Vanessa (Koh-Lanta : Malaisie, 2012)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Vanessa (Koh-Lanta : Malaisie, 2012)","""Vanessa"" ""Koh-Lanta"" Koh-Lanta : Malaisie","""Vanessa"" Koh-Lanta  portrait métier sport","""Vanessa"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL15,Koh-Lanta : Malaisie,,KL15::brice [ n 6 ],Brice [ N 6 ],MULTI_FIELD_RESEARCH,7,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Brice [ N 6 ] (Koh-Lanta : Malaisie, 2012)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Brice [ N 6 ] (Koh-Lanta : Malaisie, 2012)","""Brice [ N 6 ]"" ""Koh-Lanta"" Koh-Lanta : Malaisie","""Brice [ N 6 ]"" Koh-Lanta  portrait métier sport","""Brice [ N 6 ]"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL15,Koh-Lanta : Malaisie,,KL15::ugo [ n 7 ],Ugo [ N 7 ],MULTI_FIELD_RESEARCH,7,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Ugo [ N 7 ] (Koh-Lanta : Malaisie, 2012)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Ugo [ N 7 ] (Koh-Lanta : Malaisie, 2012)","""Ugo [ N 7 ]"" ""Koh-Lanta"" Koh-Lanta : Malaisie","""Ugo [ N 7 ]"" Koh-Lanta  portrait métier sport","""Ugo [ N 7 ]"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL17,Koh-Lanta : Johor,,KL17::babeth delettre,Babeth Delettre,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Babeth Delettre (Koh-Lanta : Johor, 2015)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Babeth Delettre (Koh-Lanta : Johor, 2015)","""Babeth Delettre"" ""Koh-Lanta"" Koh-Lanta : Johor","""Babeth Delettre"" Koh-Lanta  portrait métier sport","""Babeth Delettre"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL17,Koh-Lanta : Johor,,KL17::marie-anne queniart,Marie-Anne Queniart,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Marie-Anne Queniart (Koh-Lanta : Johor, 2015)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Marie-Anne Queniart (Koh-Lanta : Johor, 2015)","""Marie-Anne Queniart"" ""Koh-Lanta"" Koh-Lanta : Johor","""Marie-Anne Queniart"" Koh-Lanta  portrait métier sport","""Marie-Anne Queniart"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL17,Koh-Lanta : Johor,,KL17::benoît jorion-fahy,Benoît Jorion-Fahy,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Benoît Jorion-Fahy (Koh-Lanta : Johor, 2015)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Benoît Jorion-Fahy (Koh-Lanta : Johor, 2015)","""Benoît Jorion-Fahy"" ""Koh-Lanta"" Koh-Lanta : Johor","""Benoît Jorion-Fahy"" Koh-Lanta  portrait métier sport","""Benoît Jorion-Fahy"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL17,Koh-Lanta : Johor,,KL17::manon allender,Manon Allender,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Manon Allender (Koh-Lanta : Johor, 2015)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Manon Allender (Koh-Lanta : Johor, 2015)","""Manon Allender"" ""Koh-Lanta"" Koh-Lanta : Johor","""Manon Allender"" Koh-Lanta  portrait métier sport","""Manon Allender"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL17,Koh-Lanta : Johor,,KL17::loïc crespin,Loïc Crespin,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Loïc Crespin (Koh-Lanta : Johor, 2015)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Loïc Crespin (Koh-Lanta : Johor, 2015)","""Loïc Crespin"" ""Koh-Lanta"" Koh-Lanta : Johor","""Loïc Crespin"" Koh-Lanta  portrait métier sport","""Loïc Crespin"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL17,Koh-Lanta : Johor,,KL17::isabelle haouzi,Isabelle Haouzi,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Isabelle Haouzi (Koh-Lanta : Johor, 2015)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Isabelle Haouzi (Koh-Lanta : Johor, 2015)","""Isabelle Haouzi"" ""Koh-Lanta"" Koh-Lanta : Johor","""Isabelle Haouzi"" Koh-Lanta  portrait métier sport","""Isabelle Haouzi"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL17,Koh-Lanta : Johor,,KL17::margot perrot houwaer,Margot Perrot Houwaer,MULTI_FIELD_RESEARCH,7,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Margot Perrot Houwaer (Koh-Lanta : Johor, 2015)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Margot Perrot Houwaer (Koh-Lanta : Johor, 2015)","""Margot Perrot Houwaer"" ""Koh-Lanta"" Koh-Lanta : Johor","""Margot Perrot Houwaer"" Koh-Lanta  portrait métier sport","""Margot Perrot Houwaer"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL17,Koh-Lanta : Johor,,KL17::alban pellegrin,Alban Pellegrin,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Alban Pellegrin (Koh-Lanta : Johor, 2015)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Alban Pellegrin (Koh-Lanta : Johor, 2015)","""Alban Pellegrin"" ""Koh-Lanta"" Koh-Lanta : Johor","""Alban Pellegrin"" Koh-Lanta  portrait métier sport","""Alban Pellegrin"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL17,Koh-Lanta : Johor,,KL17::corinne bargoin samuelian,Corinne Bargoin Samuelian,MULTI_FIELD_RESEARCH,7,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Corinne Bargoin Samuelian (Koh-Lanta : Johor, 2015)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Corinne Bargoin Samuelian (Koh-Lanta : Johor, 2015)","""Corinne Bargoin Samuelian"" ""Koh-Lanta"" Koh-Lanta : Johor","""Corinne Bargoin Samuelian"" Koh-Lanta  portrait métier sport","""Corinne Bargoin Samuelian"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL17,Koh-Lanta : Johor,,KL17::cédric giosserand-lucas,Cédric Giosserand-Lucas,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Cédric Giosserand-Lucas (Koh-Lanta : Johor, 2015)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Cédric Giosserand-Lucas (Koh-Lanta : Johor, 2015)","""Cédric Giosserand-Lucas"" ""Koh-Lanta"" Koh-Lanta : Johor","""Cédric Giosserand-Lucas"" Koh-Lanta  portrait métier sport","""Cédric Giosserand-Lucas"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL17,Koh-Lanta : Johor,,KL17::charlaine cuny,Charlaine Cuny,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Charlaine Cuny (Koh-Lanta : Johor, 2015)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Charlaine Cuny (Koh-Lanta : Johor, 2015)","""Charlaine Cuny"" ""Koh-Lanta"" Koh-Lanta : Johor","""Charlaine Cuny"" Koh-Lanta  portrait métier sport","""Charlaine Cuny"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL17,Koh-Lanta : Johor,,KL17::nessim kouachi,Nessim Kouachi,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Nessim Kouachi (Koh-Lanta : Johor, 2015)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Nessim Kouachi (Koh-Lanta : Johor, 2015)","""Nessim Kouachi"" ""Koh-Lanta"" Koh-Lanta : Johor","""Nessim Kouachi"" Koh-Lanta  portrait métier sport","""Nessim Kouachi"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL17,Koh-Lanta : Johor,,KL17::jeff santiago,Jeff Santiago,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Jeff Santiago (Koh-Lanta : Johor, 2015)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Jeff Santiago (Koh-Lanta : Johor, 2015)","""Jeff Santiago"" ""Koh-Lanta"" Koh-Lanta : Johor","""Jeff Santiago"" Koh-Lanta  portrait métier sport","""Jeff Santiago"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL17,Koh-Lanta : Johor,,KL17::christophe pendon,Christophe Pendon,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Christophe Pendon (Koh-Lanta : Johor, 2015)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Christophe Pendon (Koh-Lanta : Johor, 2015)","""Christophe Pendon"" ""Koh-Lanta"" Koh-Lanta : Johor","""Christophe Pendon"" Koh-Lanta  portrait métier sport","""Christophe Pendon"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL17,Koh-Lanta : Johor,,KL17::jessica potel,Jessica Potel,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Jessica Potel (Koh-Lanta : Johor, 2015)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Jessica Potel (Koh-Lanta : Johor, 2015)","""Jessica Potel"" ""Koh-Lanta"" Koh-Lanta : Johor","""Jessica Potel"" Koh-Lanta  portrait métier sport","""Jessica Potel"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL17,Koh-Lanta : Johor,,KL17::sébastien ballesteros,Sébastien Ballesteros,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Sébastien Ballesteros (Koh-Lanta : Johor, 2015)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Sébastien Ballesteros (Koh-Lanta : Johor, 2015)","""Sébastien Ballesteros"" ""Koh-Lanta"" Koh-Lanta : Johor","""Sébastien Ballesteros"" Koh-Lanta  portrait métier sport","""Sébastien Ballesteros"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL17,Koh-Lanta : Johor,,KL17::bruno peisey,Bruno Peisey,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Bruno Peisey (Koh-Lanta : Johor, 2015)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Bruno Peisey (Koh-Lanta : Johor, 2015)","""Bruno Peisey"" ""Koh-Lanta"" Koh-Lanta : Johor","""Bruno Peisey"" Koh-Lanta  portrait métier sport","""Bruno Peisey"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL17,Koh-Lanta : Johor,,KL17::mélissa bastin,Mélissa Bastin,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Mélissa Bastin (Koh-Lanta : Johor, 2015)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Mélissa Bastin (Koh-Lanta : Johor, 2015)","""Mélissa Bastin"" ""Koh-Lanta"" Koh-Lanta : Johor","""Mélissa Bastin"" Koh-Lanta  portrait métier sport","""Mélissa Bastin"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL17,Koh-Lanta : Johor,,KL17::chantel ménard,Chantel Ménard,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Chantel Ménard (Koh-Lanta : Johor, 2015)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Chantel Ménard (Koh-Lanta : Johor, 2015)","""Chantel Ménard"" ""Koh-Lanta"" Koh-Lanta : Johor","""Chantel Ménard"" Koh-Lanta  portrait métier sport","""Chantel Ménard"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL17,Koh-Lanta : Johor,,KL17::marc rambaud,Marc Rambaud,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Marc Rambaud (Koh-Lanta : Johor, 2015)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Marc Rambaud (Koh-Lanta : Johor, 2015)","""Marc Rambaud"" ""Koh-Lanta"" Koh-Lanta : Johor","""Marc Rambaud"" Koh-Lanta  portrait métier sport","""Marc Rambaud"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL22,Koh-Lanta : La Guerre des Chefs,,KL22::aliséa,Aliséa,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Aliséa (Koh-Lanta : La Guerre des Chefs, 2019)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Aliséa (Koh-Lanta : La Guerre des Chefs, 2019)","""Aliséa"" ""Koh-Lanta"" Koh-Lanta : La Guerre des Chefs","""Aliséa"" Koh-Lanta  portrait métier sport","""Aliséa"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL22,Koh-Lanta : La Guerre des Chefs,,KL22::carinne,Carinne,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Carinne (Koh-Lanta : La Guerre des Chefs, 2019)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Carinne (Koh-Lanta : La Guerre des Chefs, 2019)","""Carinne"" ""Koh-Lanta"" Koh-Lanta : La Guerre des Chefs","""Carinne"" Koh-Lanta  portrait métier sport","""Carinne"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
